ema_fast,ema_slow,buy_signal,sell_signal,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
13,37,947,948,947,28.41,5.808868,-1.553676,1.4834,5.1866,1509.1932,50.9193
13,38,931,932,931,29.0,5.728036,-1.582589,1.4784,5.2836,1500.4783,50.0478
13,39,923,924,923,29.36,5.668248,-1.585825,1.4856,5.0532,1502.1375,50.2138
13,40,911,912,911,29.64,5.69627,-1.570078,1.5282,4.7448,1531.573,53.1573
13,41,899,900,899,28.92,5.846458,-1.537243,1.5475,4.5008,1537.7807,53.7781
13,42,883,884,883,28.88,6.032355,-1.553599,1.5766,4.7128,1562.5901,56.259
13,43,868,869,868,28.46,6.205994,-1.546419,1.5962,4.274,1572.5542,57.2554
13,44,863,864,863,28.04,6.311528,-1.539625,1.5975,4.4298,1571.2827,57.1283
13,45,848,849,848,27.95,6.386097,-1.554989,1.593,4.3808,1563.4066,56.3407
13,46,842,843,842,27.67,6.453212,-1.564853,1.5778,4.8528,1550.6029,55.0603
13,47,834,835,834,26.98,6.595718,-1.559438,1.5626,5.0262,1534.3389,53.4339
13,48,820,821,820,27.44,6.568272,-1.595142,1.5571,5.0517,1528.7516,52.8752
13,49,815,816,815,27.36,6.569589,-1.577189,1.5691,5.8067,1531.3222,53.1322
13,50,785,786,785,28.15,6.648493,-1.636218,1.5922,5.5719,1546.4898,54.649
13,51,783,784,783,28.1,6.641066,-1.623364,1.5986,5.5091,1547.0807,54.7081
13,52,779,780,779,28.11,6.628165,-1.626516,1.5936,5.7356,1540.719,54.0719
13,53,768,769,768,28.26,6.670799,-1.627269,1.6145,5.6391,1550.9379,55.0938
13,54,754,755,754,27.85,6.866658,-1.617663,1.6386,5.4172,1561.9897,56.199
13,55,741,742,741,28.34,6.794866,-1.649455,1.6292,5.3826,1551.0613,55.1061
13,56,740,741,740,28.11,6.840486,-1.648076,1.6228,5.1541,1546.0444,54.6044
13,57,725,726,725,28.41,6.874675,-1.648583,1.6552,5.0632,1560.5684,56.0568
13,58,720,721,720,29.03,6.726104,-1.642838,1.6745,4.8606,1566.2656,56.6266
13,59,710,711,710,28.87,6.813193,-1.658934,1.6672,4.6965,1558.9427,55.8943
13,60,699,700,699,28.76,6.869247,-1.64384,1.6866,4.6416,1562.0864,56.2086
13,61,687,688,687,28.68,7.014122,-1.647265,1.7119,4.425,1574.6219,57.4622
13,62,682,683,682,29.03,6.93074,-1.630739,1.7387,4.2145,1583.0087,58.3009
13,63,673,674,673,28.97,7.009142,-1.640988,1.7425,4.1768,1582.3905,58.2391
13,64,669,670,669,28.85,7.052295,-1.656851,1.7258,4.1108,1572.4317,57.2432
13,65,671,672,671,28.17,7.150221,-1.648327,1.7009,3.8912,1556.8982,55.6898
13,66,657,658,657,28.77,7.157969,-1.658431,1.743,4.1325,1576.7106,57.6711
13,67,656,657,656,28.81,7.073488,-1.665378,1.719,4.2923,1559.1577,55.9158
13,68,652,653,652,28.83,7.071216,-1.653026,1.7332,4.5557,1562.3847,56.2385
13,69,648,649,648,29.01,7.010502,-1.648091,1.7385,4.5139,1559.8526,55.9853
13,70,652,653,652,28.53,7.059344,-1.624847,1.7341,4.5485,1555.8592,55.5859
13,71,649,650,649,28.35,7.131217,-1.630907,1.7302,4.6422,1553.7723,55.3772
13,72,639,640,639,28.79,7.100563,-1.665479,1.7241,4.8119,1548.7105,54.8711
13,73,628,629,628,29.78,6.974672,-1.692071,1.7479,4.6328,1558.0603,55.806
13,74,615,616,615,29.92,7.04867,-1.707852,1.762,4.5585,1560.8709,56.0871
13,75,611,612,611,29.3,7.297428,-1.705104,1.7733,4.6356,1569.6347,56.9635
13,76,607,608,607,30.48,7.064566,-1.731238,1.7889,5.0449,1576.3622,57.6362
13,77,603,604,603,30.02,7.173862,-1.71296,1.7963,4.9015,1575.6,57.56
13,78,596,597,596,30.03,7.196939,-1.718961,1.7972,5.0797,1571.4453,57.1445
13,79,593,594,593,29.68,7.305036,-1.712359,1.8005,4.8461,1571.6328,57.1633
13,80,594,595,594,28.79,7.529321,-1.678671,1.8132,5.0011,1577.4361,57.7436
13,81,591,592,591,28.93,7.476317,-1.688096,1.8032,5.0596,1569.4497,56.945
13,82,592,593,592,28.38,7.604773,-1.660147,1.815,4.7359,1573.6997,57.37
13,83,585,586,585,29.06,7.516866,-1.667281,1.8468,4.6159,1585.9456,58.5946
13,84,575,576,575,29.04,7.700792,-1.691426,1.8635,4.5285,1595.9303,59.593
13,85,566,567,566,28.98,7.81981,-1.689889,1.8878,4.5366,1603.1135,60.3113
13,86,560,561,560,29.11,7.775106,-1.710163,1.8667,4.789,1588.4075,58.8408
13,87,558,559,558,29.21,7.750971,-1.716684,1.8632,4.8454,1585.3182,58.5318
13,88,550,551,550,29.27,7.871356,-1.741198,1.871,4.9397,1589.9625,58.9962
13,89,544,545,544,30.15,7.718177,-1.776139,1.8754,4.8624,1590.8483,59.0848
13,90,546,547,546,29.67,7.806179,-1.761062,1.87,4.9433,1588.353,58.8353
13,91,546,547,546,29.49,7.783195,-1.763433,1.8457,5.1668,1574.1726,57.4173
13,92,550,551,550,29.09,7.833233,-1.780652,1.8048,5.3059,1558.8628,55.8863
13,93,541,542,541,29.76,7.755237,-1.819725,1.8056,5.2051,1557.0977,55.7098
13,94,543,544,543,29.65,7.754158,-1.81949,1.7962,5.182,1553.3744,55.3374
13,95,538,539,538,29.55,7.811694,-1.81799,1.8027,5.2595,1553.0411,55.3041
13,96,539,540,539,29.68,7.809176,-1.845979,1.7859,5.1991,1549.8422,54.9842
13,97,537,538,537,29.61,7.818571,-1.846156,1.7814,5.2059,1545.3058,54.5306
13,98,538,539,538,29.55,7.753783,-1.841644,1.7663,5.3672,1534.8686,53.4869
13,99,544,545,544,28.86,7.872908,-1.806575,1.7679,5.3506,1536.9018,53.6902
13,100,538,539,538,28.81,8.012947,-1.824065,1.7778,5.3521,1543.3898,54.339
14,15,1512,1512,1511,29.19,4.040469,-1.236016,1.3473,7.6301,1459.3097,45.931
14,16,1464,1464,1463,29.25,4.102472,-1.249436,1.3578,7.287,1462.6919,46.2692
14,17,1423,1423,1422,29.11,4.175481,-1.262203,1.3587,6.9789,1456.3484,45.6348
14,18,1384,1384,1383,29.57,4.184399,-1.287549,1.3647,7.0529,1457.3464,45.7346
14,19,1348,1348,1347,30.07,4.224196,-1.311397,1.3849,6.4498,1475.4633,47.5463
14,20,1316,1316,1315,29.66,4.351456,-1.305164,1.4057,6.6583,1489.7911,48.9791
14,21,1286,1286,1285,29.57,4.43125,-1.308951,1.4215,6.3746,1499.2746,49.9275
14,22,1264,1264,1263,29.45,4.474475,-1.324513,1.4104,5.7993,1484.3633,48.4363
14,23,1223,1223,1222,28.89,4.675571,-1.338977,1.4185,5.5031,1486.9058,48.6906
14,24,1188,1188,1187,29.4,4.72259,-1.360486,1.4457,5.4399,1508.0963,50.8096
14,25,1158,1158,1157,29.56,4.805947,-1.38897,1.452,5.9058,1511.6234,51.1623
14,26,1120,1120,1119,29.58,4.945963,-1.426309,1.4566,5.7837,1513.1824,51.3182
14,27,1096,1096,1095,30.14,4.901095,-1.460375,1.4477,5.4844,1500.1744,50.0174
14,28,1084,1084,1083,29.46,5.102986,-1.440397,1.4792,5.1882,1527.389,52.7389
14,29,1053,1053,1052,29.85,5.197818,-1.487203,1.487,5.3748,1534.5592,53.4559
14,30,1033,1033,1032,29.84,5.286496,-1.507891,1.4915,5.8037,1536.5277,53.6528
14,31,1012,1013,1012,30.04,5.300142,-1.544954,1.473,5.4155,1517.4157,51.7416
14,32,996,997,996,30.02,5.33184,-1.557268,1.4688,5.5515,1508.8044,50.8804
14,33,976,977,976,29.2,5.533961,-1.5464,1.476,5.5949,1508.6169,50.8617
14,34,962,963,962,28.9,5.662858,-1.550464,1.4844,5.5298,1513.7575,51.3758
14,35,940,941,940,28.83,5.762028,-1.58513,1.4725,5.8328,1501.058,50.1058
14,36,936,937,936,29.17,5.657319,-1.590887,1.4643,5.2732,1489.69,48.969
14,37,916,917,916,29.69,5.655548,-1.60503,1.4882,4.8589,1504.6697,50.467
14,38,907,908,907,29.66,5.700772,-1.573912,1.5272,4.7807,1529.3515,52.9352
14,39,894,895,894,29.42,5.742439,-1.567126,1.5273,4.9468,1521.4053,52.1405
14,40,884,885,884,28.85,5.951084,-1.566691,1.5399,4.5001,1532.0779,53.2078
14,41,866,867,866,28.87,6.093664,-1.576218,1.569,4.3553,1552.4659,55.2466
14,42,845,846,845,28.99,6.248262,-1.609849,1.5849,4.4508,1564.915,56.4915
14,43,832,833,832,28.85,6.237879,-1.591216,1.5893,4.743,1555.0911,55.5091
14,44,828,829,828,28.02,6.424179,-1.587575,1.5752,4.9899,1544.2149,54.4215
14,45,818,819,818,27.75,6.5409,-1.608584,1.5618,5.1206,1534.111,53.4111
14,46,810,811,810,28.15,6.485399,-1.622217,1.5662,5.2064,1534.5407,53.4541
14,47,794,795,794,28.21,6.573022,-1.623891,1.5907,5.247,1546.7393,54.6739
14,48,787,788,787,28.72,6.488448,-1.653078,1.5812,5.4476,1539.0125,53.9012
14,49,770,771,770,28.83,6.53635,-1.677542,1.5785,5.4839,1531.7767,53.1777
14,50,769,770,769,27.96,6.757214,-1.640839,1.5982,5.7443,1543.7762,54.3776
14,51,768,769,768,27.6,6.790013,-1.610561,1.6075,5.4748,1544.011,54.4011
14,52,747,748,747,27.98,6.857769,-1.641878,1.6226,5.5518,1549.9431,54.9943
14,53,731,732,731,28.45,6.868255,-1.658401,1.6471,5.3552,1561.2536,56.1254
14,54,725,726,725,28.28,6.920661,-1.670455,1.6333,5.2786,1550.0988,55.0099
14,55,726,727,726,28.24,6.851446,-1.669362,1.6149,5.1347,1534.8086,53.4809
14,56,714,715,714,28.43,6.889091,-1.667104,1.6416,5.1045,1546.5954,54.6595
14,57,706,707,706,29.18,6.783409,-1.658782,1.6848,4.7564,1567.9913,56.7991
14,58,688,689,688,29.51,6.864744,-1.675656,1.7147,4.6362,1580.85,58.085
14,59,679,680,679,29.75,6.806194,-1.677626,1.7181,4.8045,1574.6234,57.4623
14,60,674,675,674,29.82,6.798797,-1.684354,1.7153,4.3382,1569.8587,56.9859
14,61,669,670,669,28.85,7.01318,-1.660307,1.7127,4.1912,1563.2375,56.3237
14,62,663,664,663,28.81,6.981196,-1.672713,1.6889,4.338,1543.8881,54.3888
14,63,658,659,658,28.88,7.005644,-1.667897,1.7052,4.3235,1550.4965,55.0497
14,64,649,650,649,28.81,7.090362,-1.684095,1.7041,4.3405,1547.8459,54.7846
14,65,642,643,642,29.13,7.07749,-1.691184,1.72,4.2513,1554.0018,55.4002
14,66,631,632,631,29.32,7.099369,-1.714912,1.7172,4.3201,1548.5324,54.8532
14,67,636,637,636,29.56,6.956185,-1.699865,1.7173,4.3169,1546.2234,54.6223
14,68,635,636,635,29.61,6.914288,-1.692407,1.7183,4.7638,1543.3801,54.338
14,69,631,632,631,28.84,7.177217,-1.670222,1.7418,4.6482,1556.324,55.6324
14,70,637,638,637,27.94,7.266191,-1.65337,1.7043,4.7582,1534.4852,53.4485
14,71,627,628,627,28.23,7.281955,-1.693751,1.6911,5.2076,1526.7181,52.6718
14,72,611,612,611,29.95,7.077633,-1.73017,1.7491,5.1915,1554.6939,55.4694
14,73,604,605,604,30.63,7.00558,-1.748061,1.7695,5.1993,1563.5945,56.3595
14,74,597,598,597,30.15,7.157029,-1.753652,1.7617,5.2464,1556.9924,55.6992
14,75,596,597,596,30.03,7.217651,-1.740089,1.7805,5.4249,1566.3422,56.6342
14,76,589,590,589,29.88,7.291135,-1.747834,1.7777,5.3763,1561.3844,56.1384
14,77,587,588,587,29.81,7.331266,-1.750651,1.7788,5.3066,1561.7034,56.1703
14,78,584,585,584,29.11,7.495489,-1.732517,1.7765,5.2418,1556.971,55.6971
14,79,584,585,584,29.11,7.483063,-1.730874,1.7753,5.1066,1555.5391,55.5539
14,80,580,581,580,29.31,7.506477,-1.743425,1.7852,4.9536,1561.2969,56.1297
14,81,571,572,571,29.42,7.65778,-1.760983,1.8128,5.0182,1576.8308,57.6831
14,82,560,561,560,29.64,7.712097,-1.791817,1.8134,5.024,1574.2323,57.4232
14,83,551,552,551,29.95,7.653768,-1.759768,1.8592,4.7804,1583.6012,58.3601
14,84,555,556,555,29.73,7.657623,-1.74258,1.8592,4.7319,1583.9015,58.3902
14,85,547,548,547,30.16,7.642749,-1.76987,1.8652,4.8044,1584.9631,58.4963
14,86,541,542,541,29.76,7.82536,-1.776039,1.8668,4.8083,1584.9883,58.4988
14,87,540,541,540,30.0,7.781184,-1.808992,1.8435,4.7236,1576.753,57.6753
14,88,540,541,540,29.81,7.798017,-1.818747,1.8214,4.9285,1566.1758,56.6176
14,89,533,534,533,30.02,7.835738,-1.848124,1.8187,4.9642,1564.3677,56.4368
14,90,533,534,533,29.64,7.88368,-1.849859,1.7956,5.103,1551.9243,55.1924
14,91,530,531,530,30.0,7.842563,-1.862201,1.8049,5.0276,1556.0907,55.6091
14,92,528,529,528,29.73,7.925569,-1.878364,1.7856,5.2902,1547.4413,54.7441
14,93,528,529,528,29.73,7.871028,-1.894869,1.7578,5.414,1532.7548,53.2755
14,94,526,527,526,29.47,7.996618,-1.910905,1.7483,5.4756,1530.5301,53.053
14,95,521,522,521,30.13,7.879922,-1.927424,1.7634,5.2693,1535.5655,53.5566
14,96,523,524,523,30.4,7.741523,-1.92739,1.7545,5.295,1529.3324,52.9332
14,97,523,524,523,29.83,7.945775,-1.885664,1.7911,4.9668,1547.5022,54.7502
14,98,524,525,524,29.01,8.148821,-1.877343,1.7736,5.0897,1540.2491,54.0249
14,99,521,522,521,29.37,8.056366,-1.896296,1.7663,5.2568,1534.7871,53.4787
14,100,517,518,517,28.43,8.341511,-1.900998,1.7433,5.5816,1522.833,52.2833
15,16,1417,1417,1416,29.17,4.186288,-1.267882,1.3596,6.9822,1457.2507,45.7251
15,17,1377,1377,1376,29.65,4.194048,-1.294414,1.3657,7.2527,1458.1785,45.8179
15,18,1338,1338,1337,29.99,4.240555,-1.313081,1.3836,6.4899,1471.4187,47.1419
15,19,1305,1305,1304,29.75,4.367136,-1.305127,1.4174,6.6413,1498.9528,49.8953
15,20,1285,1285,1284,29.28,4.467095,-1.314206,1.4076,6.5086,1486.329,48.6329
15,21,1243,1243,1242,29.47,4.548491,-1.340198,1.418,5.7525,1490.7343,49.0734
15,22,1209,1209,1208,29.14,4.660946,-1.354943,1.4146,5.5016,1480.8222,48.0822
15,23,1167,1167,1166,29.5,4.778539,-1.378982,1.4502,5.3504,1510.294,51.0294
15,24,1132,1132,1131,29.62,4.862516,-1.409278,1.4521,5.7697,1507.1574,50.7157
15,25,1105,1105,1104,30.16,4.85478,-1.440485,1.4556,5.9352,1506.0274,50.6027
15,26,1082,1082,1081,30.06,4.986403,-1.477061,1.4513,5.5944,1503.9232,50.3923
15,27,1059,1059,1058,29.87,5.160026,-1.483817,1.481,5.6285,1529.5759,52.9576
15,28,1051,1051,1050,29.43,5.279774,-1.484351,1.4833,5.5044,1531.5459,53.1546
15,29,1008,1008,1007,30.19,5.341702,-1.536343,1.5035,4.9548,1543.8286,54.3829
15,30,997,998,997,30.39,5.303648,-1.58063,1.465,5.2744,1510.0484,51.0048
15,31,985,986,985,29.95,5.37864,-1.556268,1.4776,5.2872,1512.8741,51.2874
15,32,959,960,959,29.72,5.530188,-1.567381,1.4919,5.2886,1519.6887,51.9689
15,33,945,946,945,29.31,5.649615,-1.553673,1.5079,5.3333,1527.09,52.709
15,34,933,934,933,29.26,5.70443,-1.608803,1.4667,5.6487,1495.4992,49.5499
15,35,916,917,916,29.59,5.628452,-1.617205,1.4623,4.9986,1482.2134,48.2213
15,36,909,910,909,29.7,5.628023,-1.618118,1.4696,4.8372,1485.5886,48.5589
15,37,894,895,894,29.42,5.757069,-1.59703,1.5025,4.6569,1506.3833,50.6383
15,38,880,881,880,30.0,5.698571,-1.596742,1.5295,4.6495,1520.83,52.083
15,39,865,866,865,29.94,5.823633,-1.60301,1.5527,4.7217,1536.8967,53.6897
15,40,845,846,845,29.7,6.051375,-1.617599,1.5808,4.644,1558.0416,55.8042
15,41,828,829,828,28.74,6.314557,-1.597471,1.5945,4.4929,1560.3564,56.0356
15,42,823,824,823,28.31,6.374935,-1.602544,1.571,4.5702,1539.859,53.9859
15,43,803,804,803,28.77,6.419479,-1.640564,1.5802,4.9426,1544.497,54.4497
15,44,792,793,792,29.04,6.436104,-1.642296,1.6038,4.8406,1557.3338,55.7334
15,45,788,789,788,29.19,6.381226,-1.644115,1.5998,5.0831,1550.2657,55.0266
15,46,778,779,778,28.79,6.539238,-1.634801,1.6173,4.9794,1559.1096,55.911
15,47,767,768,767,28.42,6.70201,-1.66394,1.5994,5.3762,1547.5353,54.7535
15,48,764,765,764,28.66,6.644478,-1.660305,1.6081,5.2437,1550.2743,55.0274
15,49,752,753,752,28.72,6.698739,-1.643,1.643,5.2657,1566.2795,56.628
15,50,754,755,754,27.98,6.784752,-1.612553,1.6349,5.6616,1555.9664,55.5966
15,51,733,734,733,28.1,6.917663,-1.631529,1.6574,5.4269,1565.2226,56.5223
15,52,717,718,717,28.87,6.807794,-1.679449,1.6453,5.3141,1552.6941,55.2694
15,53,716,717,716,28.77,6.83348,-1.677577,1.6453,5.2104,1552.1323,55.2132
15,54,705,706,705,29.22,6.779449,-1.71846,1.6286,5.1881,1539.055,53.9055
15,55,700,701,700,29.71,6.714539,-1.705155,1.6648,5.1511,1557.6879,55.7688
15,56,688,689,688,30.09,6.718482,-1.691478,1.7093,4.9358,1577.1248,57.7125
15,57,678,679,678,30.09,6.788439,-1.699433,1.7192,4.8488,1579.3102,57.931
15,58,670,671,670,29.4,6.92424,-1.696836,1.6996,4.8821,1561.4719,56.1472
15,59,660,661,660,29.24,7.054356,-1.717842,1.6971,4.6017,1559.2587,55.9259
15,60,660,661,660,28.79,7.022306,-1.718573,1.6518,4.8325,1526.509,52.6509
15,61,646,647,646,28.95,7.093475,-1.740838,1.6601,4.6263,1527.4352,52.7435
15,62,636,637,636,29.25,7.09532,-1.732341,1.6929,4.532,1540.1762,54.0176
15,63,627,628,627,29.82,7.074277,-1.734262,1.7336,4.4293,1559.8146,55.9815
15,64,625,626,625,29.6,7.119992,-1.720031,1.7405,4.4068,1560.3849,56.0385
15,65,621,622,621,29.31,7.162577,-1.718973,1.7275,4.4118,1548.96,54.896
15,66,624,625,624,29.17,7.14908,-1.710323,1.7212,4.9585,1545.1698,54.517
15,67,621,622,621,29.31,7.078448,-1.727706,1.6985,5.2019,1529.8145,52.9814
15,68,618,619,618,29.29,7.083961,-1.756458,1.6705,5.3874,1514.6248,51.4625
15,69,616,617,616,29.22,7.146752,-1.741161,1.6946,5.3421,1527.269,52.7269
15,70,615,616,615,29.43,7.078043,-1.742518,1.694,5.7264,1524.8731,52.4873
15,71,610,611,610,29.84,7.035693,-1.763809,1.6962,5.8146,1525.5859,52.5586
15,72,594,595,594,30.13,7.190284,-1.795884,1.7269,5.8277,1541.7688,54.1769
15,73,586,587,586,30.72,7.143884,-1.806799,1.753,5.562,1552.3388,55.2339
15,74,585,586,585,29.91,7.296086,-1.807002,1.7234,5.7401,1535.9441,53.5944
15,75,577,578,577,29.64,7.417812,-1.784156,1.7511,5.4084,1544.0786,54.4079
15,76,568,569,568,29.93,7.474879,-1.785248,1.7884,4.9555,1560.2008,56.0201
15,77,566,567,566,30.39,7.395318,-1.807829,1.7858,5.266,1559.7102,55.971
15,78,561,562,561,30.48,7.42441,-1.803643,1.8049,5.1123,1566.1532,56.6153
15,79,560,561,560,30.0,7.602613,-1.810526,1.7996,5.0228,1567.5128,56.7513
15,80,552,553,552,30.25,7.599084,-1.806521,1.8246,4.8765,1573.5366,57.3537
15,81,548,549,548,29.74,7.739356,-1.797689,1.8227,5.0068,1569.405,56.9405
15,82,541,542,541,30.13,7.737149,-1.800704,1.8528,4.9317,1580.4892,58.0489
15,83,542,543,542,29.89,7.775708,-1.801629,1.8399,5.066,1575.0454,57.5045
15,84,540,541,540,30.0,7.789649,-1.798308,1.8564,4.9343,1582.1627,58.2163
15,85,535,536,535,30.28,7.734958,-1.831087,1.8347,5.0636,1570.0679,57.0068
15,86,529,530,529,30.25,7.79274,-1.848543,1.8279,4.982,1564.726,56.4726
15,87,526,527,526,30.23,7.847882,-1.874743,1.8136,5.1658,1559.7826,55.9783
15,88,529,530,529,29.68,7.884401,-1.884614,1.7656,5.2093,1536.7746,53.6775
15,89,530,531,530,29.62,7.867137,-1.90041,1.7424,5.3307,1526.2874,52.6287
15,90,524,525,524,29.77,7.914449,-1.905288,1.7609,5.3576,1533.508,53.3508
15,91,521,522,521,30.13,7.870644,-1.922434,1.7659,5.337,1535.925,53.5925
15,92,516,517,516,29.84,8.014583,-1.932262,1.7645,5.4514,1534.7669,53.4767
15,93,514,515,514,29.96,7.99679,-1.927918,1.7744,5.4399,1537.4553,53.7455
15,94,515,516,515,29.9,7.996916,-1.907074,1.7888,5.3454,1543.0713,54.3071
15,95,517,518,517,29.21,8.11419,-1.874817,1.7856,5.1385,1539.0598,53.906
15,96,514,515,514,28.4,8.405358,-1.894634,1.7601,5.1715,1529.9569,52.9957
15,97,514,515,514,28.02,8.540187,-1.902692,1.7469,5.3252,1525.7908,52.5791
15,98,505,506,505,28.32,8.544223,-1.936834,1.7426,5.3105,1520.69,52.069
15,99,507,508,507,28.21,8.576033,-1.923834,1.7513,5.3876,1526.097,52.6097
15,100,505,506,505,27.92,8.569259,-1.906454,1.7411,5.4031,1514.3165,51.4316
16,17,1342,1342,1341,29.9,4.233425,-1.298185,1.3911,6.459,1477.3099,47.731
16,18,1301,1301,1300,29.77,4.37523,-1.303204,1.4231,6.4323,1503.3892,50.3389
16,19,1272,1272,1271,29.19,4.53604,-1.323177,1.4132,6.4258,1492.0112,49.2011
16,20,1229,1229,1228,29.56,4.566623,-1.342343,1.4277,5.8795,1496.5578,49.6558
16,21,1197,1197,1196,29.52,4.648503,-1.369852,1.421,5.4688,1486.1363,48.6136
16,22,1151,1151,1150,29.57,4.821834,-1.407451,1.438,5.4499,1499.3883,49.9388
16,23,1107,1107,1106,30.02,4.888132,-1.443663,1.4524,5.9159,1505.4645,50.5464
16,24,1091,1091,1090,30.55,4.892203,-1.464897,1.4691,5.6839,1520.1769,52.0177
16,25,1072,1072,1071,30.07,5.005233,-1.49441,1.4399,5.8029,1492.3723,49.2372
16,26,1042,1042,1041,30.36,5.144428,-1.506777,1.4881,5.4686,1533.2261,53.3226
16,27,1035,1035,1034,29.59,5.33151,-1.494244,1.4997,5.1952,1543.6327,54.3633
16,28,998,998,997,30.89,5.241848,-1.568357,1.4941,5.0836,1533.891,53.3891
16,29,989,989,988,30.67,5.29512,-1.592168,1.4711,5.1143,1513.7865,51.3787
16,30,966,967,966,30.02,5.472145,-1.57244,1.4929,5.0716,1523.9528,52.3953
16,31,948,949,948,30.06,5.50243,-1.60196,1.4765,5.1925,1506.093,50.6093
16,32,929,930,929,29.39,5.709926,-1.606197,1.4794,5.4683,1505.1447,50.5145
16,33,919,920,919,29.27,5.715255,-1.626149,1.4545,5.0814,1480.4068,48.0407
16,34,906,907,906,29.91,5.609812,-1.628198,1.4704,4.8904,1486.3533,48.6353
16,35,899,900,899,29.48,5.760121,-1.605498,1.4996,4.3601,1508.5465,50.8546
16,36,875,876,875,30.29,5.704143,-1.600946,1.5479,4.3412,1535.0206,53.5021
16,37,868,869,868,30.07,5.79462,-1.597425,1.5598,4.4409,1542.759,54.2759
16,38,850,851,850,30.12,5.891809,-1.609574,1.5776,4.6218,1552.2159,55.2216
16,39,830,831,830,29.52,6.136487,-1.610078,1.5962,4.6247,1561.5438,56.1544
16,40,814,815,814,28.75,6.418201,-1.649248,1.5701,4.5582,1545.2953,54.5295
16,41,799,800,799,29.54,6.312668,-1.655898,1.598,4.6056,1557.5192,55.7519
16,42,782,783,782,29.54,6.462099,-1.644455,1.6474,4.3537,1586.65,58.665
16,43,773,774,773,30.01,6.35357,-1.668166,1.6333,4.6428,1571.5507,57.1551
16,44,775,776,775,29.16,6.533957,-1.634736,1.6454,4.768,1579.2045,57.9204
16,45,767,768,767,28.81,6.625693,-1.644254,1.631,5.1433,1566.5152,56.6515
16,46,759,760,759,29.12,6.586404,-1.656718,1.6331,5.3104,1564.2808,56.4281
16,47,750,751,750,28.8,6.740149,-1.662215,1.6402,5.0873,1568.2494,56.8249
16,48,740,741,740,28.92,6.704457,-1.662699,1.6405,5.3937,1560.1741,56.0174
16,49,733,734,733,28.92,6.778683,-1.650557,1.6711,5.2946,1577.1408,57.7141
16,50,731,732,731,28.59,6.800554,-1.666287,1.6341,5.4374,1551.5138,55.1514
16,51,708,709,708,29.52,6.763954,-1.710381,1.6564,5.1502,1560.1862,56.0186
16,52,703,704,703,29.16,6.821034,-1.709207,1.6428,5.0135,1547.127,54.7127
16,53,688,689,688,29.65,6.836475,-1.738154,1.6578,4.9757,1553.3744,55.3374
16,54,678,679,678,29.94,6.869281,-1.756429,1.6714,5.0543,1560.1602,56.016
16,55,670,671,670,30.0,6.912894,-1.719788,1.7227,5.0601,1582.911,58.2911
16,56,659,660,659,29.59,7.043176,-1.742507,1.6987,4.9578,1564.8958,56.4896
16,57,654,655,654,29.36,7.10015,-1.744022,1.6919,4.9531,1557.4904,55.749
16,58,654,655,654,29.05,7.020104,-1.734037,1.6578,5.0894,1529.2268,52.9227
16,59,637,638,637,29.2,7.107589,-1.766642,1.6592,4.9378,1525.2558,52.5256
16,60,633,634,633,29.38,7.109894,-1.759825,1.6811,4.8919,1535.7983,53.5798
16,61,627,628,627,29.67,7.104687,-1.748268,1.714,4.6843,1550.4854,55.0485
16,62,617,618,617,30.31,7.003711,-1.778843,1.7122,5.0444,1544.7918,54.4792
16,63,615,616,615,29.76,7.142181,-1.764194,1.715,5.0606,1544.8875,54.4888
16,64,618,619,618,29.61,7.153382,-1.75763,1.7122,5.0335,1544.4998,54.45
16,65,619,620,619,29.89,7.010221,-1.749361,1.7082,5.0551,1537.6683,53.7668
16,66,609,610,609,30.05,7.008817,-1.749278,1.7212,5.001,1537.4213,53.7421
16,67,604,605,604,29.64,7.155418,-1.777416,1.6955,5.3842,1525.4181,52.5418
16,68,600,601,600,30.0,7.092165,-1.791119,1.697,5.7376,1524.3195,52.432
16,69,596,597,596,30.2,7.091518,-1.819538,1.6864,6.0481,1519.5455,51.9545
16,70,599,600,599,29.88,7.146882,-1.805493,1.687,5.7781,1520.9849,52.0985
16,71,590,591,590,29.83,7.247829,-1.807133,1.705,5.775,1527.4646,52.7465
16,72,577,578,577,30.33,7.255057,-1.827669,1.728,5.3652,1534.912,53.4912
16,73,570,571,570,30.18,7.353711,-1.847356,1.7203,5.4903,1529.5904,52.959
16,74,560,561,560,30.18,7.469808,-1.84311,1.7517,5.2196,1541.7414,54.1741
16,75,548,549,548,30.47,7.554053,-1.867756,1.7728,5.0866,1549.9119,54.9912
16,76,548,549,548,29.56,7.812582,-1.844077,1.778,5.2329,1553.8246,55.3825
16,77,552,553,552,29.89,7.719621,-1.820087,1.8083,5.0351,1569.3636,56.9364
16,78,543,544,543,30.02,7.784813,-1.828114,1.8266,4.931,1574.241,57.4241
16,79,537,538,537,30.35,7.66858,-1.840524,1.8159,5.1117,1561.6225,56.1622
16,80,532,533,532,30.45,7.71868,-1.829512,1.8472,5.1087,1573.5068,57.3507
16,81,534,535,534,29.78,7.900937,-1.799806,1.8613,5.02,1581.3218,58.1322
16,82,532,533,532,30.26,7.792575,-1.826177,1.8518,5.1195,1577.093,57.7093
16,83,527,528,527,30.36,7.850515,-1.852086,1.848,5.0583,1576.3668,57.6367
