ema_fast,ema_slow,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
59,99,164,32.93,14.661732,-3.335926,2.1576,4.9967,1424.7817,42.4782
59,100,163,33.74,14.177088,-3.321927,2.1734,4.5777,1420.9717,42.0972
60,61,194,34.54,13.130979,-3.274213,2.1157,4.9681,1463.9506,46.3951
60,62,188,34.57,13.451868,-3.225686,2.2038,4.7317,1477.612,47.7612
60,63,184,35.33,13.285229,-3.225983,2.2494,4.6775,1479.6479,47.9648
60,64,186,34.41,13.438232,-3.211121,2.1954,5.1006,1468.2901,46.829
60,65,187,33.16,13.824262,-3.163737,2.1673,5.1161,1461.6371,46.1637
60,66,186,33.33,13.790275,-3.160525,2.1816,5.0837,1463.0919,46.3092
60,67,186,33.33,13.600313,-3.141018,2.165,5.1395,1453.7332,45.3733
60,68,187,32.09,14.057293,-3.10857,2.1364,5.1408,1448.6491,44.8649
60,69,188,31.91,14.049434,-3.087385,2.1331,5.0328,1447.7808,44.7781
60,70,186,31.72,14.071198,-3.085432,2.1187,4.981,1438.3508,43.8351
60,71,186,32.26,13.757786,-3.083474,2.1247,4.9786,1436.9494,43.6949
60,72,183,32.24,13.964549,-3.145996,2.112,5.1056,1433.8049,43.3805
60,73,181,32.6,14.07893,-3.201977,2.1264,4.9537,1440.0156,44.0016
60,74,183,31.69,14.293015,-3.140733,2.1116,4.7501,1436.4032,43.6403
60,75,185,31.35,14.283989,-3.148413,2.072,4.7648,1428.623,42.8623
60,76,185,31.35,14.265903,-3.148809,2.0691,4.9679,1427.5237,42.7524
60,77,185,31.89,13.887024,-3.151648,2.0633,5.1997,1422.2268,42.2227
60,78,185,30.81,14.363542,-3.011997,2.1236,5.0886,1433.1863,43.3186
60,79,181,32.04,14.251044,-3.102617,2.1659,4.9412,1444.9386,44.4939
60,80,182,31.87,14.392999,-3.109115,2.1653,5.3095,1449.2637,44.9264
60,81,180,31.67,14.641218,-3.07937,2.2034,5.2044,1455.7868,45.5787
60,82,182,30.77,14.702766,-3.053253,2.1402,5.371,1438.645,43.8645
60,83,180,31.11,14.612034,-3.145686,2.0978,5.6174,1428.2088,42.8209
60,84,180,31.11,14.560327,-3.102675,2.1193,5.3242,1430.6466,43.0647
60,85,174,32.18,14.392352,-3.224376,2.1183,5.2822,1425.4954,42.5495
60,86,176,32.39,14.072668,-3.194083,2.1104,5.6162,1422.0462,42.2046
60,87,179,31.84,13.999471,-3.125553,2.0927,5.6953,1416.6523,41.6652
60,88,173,32.37,14.193265,-3.258821,2.0846,5.7445,1413.5408,41.3541
60,89,171,32.75,14.205931,-3.25337,2.1263,5.7036,1421.3946,42.1395
60,90,171,32.75,14.212181,-3.269095,2.117,5.8795,1419.9362,41.9936
60,91,170,32.94,14.166534,-3.295392,2.1117,5.6939,1417.6511,41.7651
60,92,170,33.53,13.966653,-3.366422,2.0928,5.799,1415.6936,41.5694
60,93,171,32.75,14.135934,-3.310669,2.0792,5.6193,1410.8854,41.0885
60,94,164,32.93,14.732919,-3.463602,2.0882,5.3911,1414.5814,41.4581
60,95,164,32.32,14.792563,-3.378583,2.0906,5.3089,1408.9831,40.8983
60,96,163,32.52,14.713117,-3.358029,2.1111,5.1562,1410.412,41.0412
60,97,163,33.74,14.41478,-3.419468,2.1468,5.007,1423.5104,42.351
60,98,165,32.73,14.379586,-3.271484,2.1383,5.1566,1413.363,41.3363
60,99,163,33.74,14.177259,-3.337422,2.1633,4.7076,1419.3076,41.9308
60,100,164,33.54,13.975628,-3.307769,2.1319,4.5433,1408.1128,40.8113
61,62,184,35.33,13.286333,-3.226311,2.2494,4.6873,1479.6807,47.9681
61,63,187,34.22,13.437838,-3.199453,2.1854,5.1065,1466.4889,46.6489
61,64,186,33.33,13.822408,-3.176571,2.1757,5.0774,1463.0945,46.3094
61,65,186,33.33,13.783835,-3.159384,2.1814,5.0845,1462.8341,46.2834
61,66,186,33.33,13.600596,-3.141144,2.1649,5.1799,1453.7352,45.3735
61,67,185,32.43,14.032615,-3.17495,2.1215,5.1943,1445.0882,44.5088
61,68,188,31.91,14.049015,-3.090366,2.131,5.0054,1447.3741,44.7374
61,69,186,31.72,14.066245,-3.083074,2.1195,4.935,1438.3581,43.8358
61,70,186,32.26,13.737517,-3.091664,2.1159,4.9857,1434.7014,43.4701
61,71,183,32.24,13.953808,-3.152269,2.1062,5.0953,1432.3934,43.2393
61,72,181,32.04,14.316952,-3.158033,2.1377,4.8261,1441.9451,44.1945
61,73,183,31.69,14.296944,-3.145865,2.1087,4.8112,1435.9896,43.599
61,74,187,31.55,14.033559,-3.112222,2.0784,4.7487,1429.6156,42.9616
61,75,186,31.72,14.025662,-3.138979,2.0758,4.9651,1428.8637,42.8864
61,76,185,31.89,13.888033,-3.142754,2.0692,5.1906,1423.407,42.3407
61,77,184,30.98,14.353937,-3.047522,2.114,5.0319,1431.1391,43.1139
61,78,181,32.04,14.294433,-3.078667,2.1894,4.8465,1450.4011,45.0401
61,79,183,32.24,14.189855,-3.103533,2.1755,5.1752,1452.3633,45.2363
61,80,179,31.84,14.614174,-3.091262,2.2088,5.2014,1455.874,45.5874
61,81,181,30.39,14.929135,-3.089274,2.1095,5.5225,1431.8539,43.1854
61,82,181,30.94,14.657656,-3.13468,2.0948,5.6189,1428.9938,42.8994
61,83,179,31.28,14.591919,-3.123156,2.1272,5.3196,1432.9993,43.2999
61,84,175,32.0,14.353728,-3.194901,2.1142,5.3334,1423.6156,42.3616
61,85,177,31.64,14.299779,-3.156094,2.0969,5.6322,1418.9002,41.89
61,86,177,33.33,13.607823,-3.205402,2.1226,5.5504,1424.6241,42.4624
61,87,173,32.37,14.207501,-3.263386,2.0838,5.8105,1413.8039,41.3804
61,88,171,32.75,14.209948,-3.257951,2.1239,5.7321,1421.0927,42.1093
61,89,171,32.75,14.205809,-3.250608,2.1281,5.7634,1421.7054,42.1705
61,90,169,33.14,14.157698,-3.371605,2.081,5.8671,1411.8397,41.184
61,91,170,32.94,14.213383,-3.359101,2.0785,5.8355,1413.0119,41.3012
61,92,167,31.74,14.95919,-3.362928,2.0681,5.6001,1409.4633,40.9463
61,93,163,32.52,14.950753,-3.405593,2.1152,5.3335,1417.7746,41.7775
61,94,163,31.9,14.926892,-3.352834,2.0856,5.2188,1404.0338,40.4034
61,95,163,32.52,14.953696,-3.425868,2.1031,5.3558,1415.7004,41.57
61,96,164,32.93,14.669961,-3.341746,2.155,5.2921,1424.5858,42.4586
61,97,165,33.33,14.176021,-3.310048,2.1414,5.0258,1415.5758,41.5576
61,98,164,33.54,14.065245,-3.288554,2.1581,4.5063,1415.136,41.5136
61,99,160,34.38,13.932549,-3.380772,2.1587,4.415,1411.3091,41.1309
61,100,158,34.81,13.776111,-3.425101,2.1477,4.2014,1404.9007,40.4901
62,63,186,33.33,13.828623,-3.170421,2.1809,5.0666,1464.2424,46.4242
62,64,186,33.87,13.565284,-3.185533,2.1811,5.0847,1462.7923,46.2792
62,65,187,33.16,13.600596,-3.111869,2.1678,5.1718,1454.2533,45.4253
62,66,185,32.43,14.034512,-3.185498,2.1148,5.2734,1443.8835,44.3883
62,67,188,31.91,14.049616,-3.086224,2.1339,5.0035,1447.9403,44.794
62,68,186,31.72,14.07443,-3.081409,2.1219,4.9312,1439.0524,43.9052
62,69,186,32.26,13.746922,-3.08164,2.1242,4.9797,1436.5287,43.6529
62,70,184,32.61,13.728124,-3.14776,2.1103,5.0219,1433.3652,43.3365
62,71,181,32.04,14.256358,-3.16612,2.1233,4.8866,1437.436,43.7436
62,72,183,31.69,14.30449,-3.161009,2.0997,4.8059,1434.5343,43.4534
62,73,186,31.18,14.234136,-3.067682,2.1025,4.7561,1432.9166,43.2917
62,74,184,31.52,14.21893,-3.107851,2.106,4.8427,1433.1087,43.3109
62,75,185,30.27,14.609687,-3.032548,2.0914,5.1559,1426.9437,42.6944
62,76,182,30.77,14.733892,-3.007267,2.1775,4.91,1446.1824,44.6182
62,77,180,31.67,14.527482,-3.048383,2.2085,4.9278,1453.1154,45.3115
62,78,181,32.04,14.353172,-3.078697,2.1984,5.1393,1453.8043,45.3804
62,79,179,31.84,14.614174,-3.119388,2.1889,5.2681,1452.4426,45.2443
62,80,182,30.22,14.922033,-3.077765,2.0997,5.5123,1429.8356,42.9836
62,81,181,30.94,14.635637,-3.141699,2.087,5.678,1426.8832,42.6883
62,82,179,31.28,14.429406,-3.127429,2.1006,5.4235,1423.373,42.3373
62,83,175,32.0,14.258989,-3.185356,2.1066,5.3965,1419.446,41.9446
62,84,178,31.46,14.338989,-3.141682,2.095,5.6831,1419.6983,41.9698
62,85,175,33.71,13.600239,-3.247136,2.1303,5.5422,1425.7463,42.5746
62,86,172,33.14,13.965289,-3.303968,2.095,5.6455,1416.0651,41.6065
62,87,171,32.75,14.21201,-3.284337,2.1072,5.7149,1418.1738,41.8174
62,88,170,33.53,14.01342,-3.320587,2.1288,5.6196,1423.5386,42.3539
62,89,169,33.73,13.929154,-3.403449,2.0829,5.8716,1412.7754,41.2775
62,90,169,32.54,14.399953,-3.378398,2.0564,5.8603,1406.86,40.686
62,91,167,32.34,14.70988,-3.418282,2.0564,5.6383,1408.0677,40.8068
62,92,164,32.32,14.769633,-3.378395,2.0874,5.3701,1407.7887,40.7789
62,93,162,32.1,14.931112,-3.364367,2.098,5.0808,1406.3374,40.6337
62,94,165,32.73,14.682734,-3.397824,2.1022,5.3187,1415.7091,41.5709
62,95,164,32.93,14.389202,-3.30514,2.1372,5.1783,1413.4515,41.3452
62,96,162,33.95,14.157021,-3.369997,2.1593,4.7135,1418.0465,41.8046
62,97,165,33.33,13.998458,-3.26838,2.1415,4.5952,1410.3934,41.0393
62,98,160,34.38,13.811214,-3.354987,2.1563,4.3446,1407.3431,40.7343
62,99,158,34.18,14.101393,-3.409555,2.1475,4.2739,1406.8815,40.6881
62,100,157,34.39,14.255474,-3.529426,2.1176,4.4906,1406.2647,40.6265
63,64,187,33.16,13.610211,-3.112001,2.1692,5.1698,1454.8329,45.4833
63,65,185,32.43,14.034512,-3.185498,2.1148,5.2734,1443.8835,44.3883
63,66,188,31.91,14.049616,-3.068795,2.146,4.9608,1450.1712,45.0171
63,67,186,31.72,14.080508,-3.075632,2.1268,4.9545,1440.1447,44.0145
63,68,186,32.26,13.749719,-3.082744,2.1239,4.9937,1436.5574,43.6557
63,69,184,32.61,13.740301,-3.143754,2.1148,5.0065,1434.5926,43.4593
63,70,180,31.67,14.474819,-3.112268,2.1553,4.8533,1442.2556,44.2256
63,71,182,31.87,14.265089,-3.12044,2.1383,4.7246,1440.4406,44.0441
63,72,185,31.35,14.232142,-3.066031,2.1199,4.7891,1436.0782,43.6078
63,73,183,31.69,14.190026,-3.128223,2.1048,4.8822,1431.9936,43.1994
63,74,185,30.27,14.572534,-3.031695,2.0866,5.0529,1424.9733,42.4973
63,75,180,31.11,14.736586,-3.038929,2.19,4.7988,1448.4216,44.8422
63,76,179,31.84,14.544605,-3.092866,2.1971,5.0507,1451.7128,45.1713
63,77,180,31.67,14.632642,-3.051439,2.2222,5.1558,1458.7336,45.8734
63,78,179,31.28,14.516678,-3.049753,2.1671,5.3569,1437.8144,43.7814
63,79,181,30.39,14.924689,-3.076643,2.1175,5.6235,1433.2009,43.3201
63,80,181,30.94,14.641345,-3.120553,2.102,5.588,1429.8462,42.9846
63,81,178,31.46,14.351198,-3.118743,2.1122,5.4994,1423.1805,42.3181
63,82,176,31.82,14.343175,-3.135726,2.1346,5.305,1426.9306,42.6931
63,83,177,31.64,14.352334,-3.148877,2.1095,5.6586,1422.7166,42.2717
63,84,176,33.52,13.574267,-3.229024,2.1199,5.632,1423.0859,42.3086
63,85,173,34.1,13.532423,-3.315581,2.1123,5.631,1420.4367,42.0437
63,86,170,32.94,14.208552,-3.29507,2.1182,5.669,1420.0409,42.0041
63,87,169,33.73,13.984601,-3.366723,2.114,5.6095,1420.0493,42.0049
63,88,168,33.33,14.217862,-3.420993,2.078,5.8949,1413.049,41.3049
63,89,167,31.74,14.974592,-3.418942,2.0363,5.8748,1403.894,40.3894
63,90,165,32.12,14.951954,-3.408798,2.0757,5.6252,1410.6682,41.0668
63,91,163,31.9,14.910323,-3.387551,2.062,5.4281,1399.3186,39.9319
63,92,163,32.52,14.689482,-3.4084,2.0765,5.318,1403.6186,40.3619
63,93,164,33.54,14.4196,-3.369879,2.1591,5.2721,1425.7612,42.5761
63,94,164,33.54,14.184611,-3.309256,2.1628,4.8146,1419.4446,41.9445
63,95,163,33.74,14.044323,-3.31872,2.1551,4.6136,1414.016,41.4016
63,96,164,33.54,13.957236,-3.292251,2.1392,4.5454,1408.7926,40.8793
63,97,158,34.81,13.802248,-3.447444,2.1379,4.3453,1404.0369,40.4037
63,98,157,34.39,14.127906,-3.50494,2.1133,4.4197,1401.8981,40.1898
63,99,156,34.62,14.198338,-3.550211,2.1173,4.4394,1404.5887,40.4589
63,100,156,35.26,13.830772,-3.48529,2.161,4.4366,1408.6782,40.8678
64,65,187,32.09,14.045304,-3.090831,2.1469,4.9608,1450.1826,45.0183
64,66,185,31.89,14.085675,-3.106144,2.1234,4.9348,1439.6807,43.9681
64,67,185,32.43,13.723689,-3.097312,2.1268,4.9947,1436.2574,43.6257
64,68,184,32.61,13.740301,-3.141003,2.1167,4.9673,1434.9337,43.4934
64,69,179,31.84,14.455883,-3.140967,2.1503,4.756,1440.7874,44.0787
64,70,181,32.04,14.243724,-3.136643,2.1413,4.7306,1440.3289,44.0329
64,71,185,30.81,14.492245,-3.049538,2.1162,4.8468,1435.7172,43.5717
64,72,183,31.69,14.199024,-3.11865,2.1126,4.798,1433.7121,43.3712
64,73,185,30.81,14.327644,-3.051501,2.0909,5.0748,1426.0837,42.6084
64,74,180,31.11,14.747083,-3.045872,2.1866,4.8188,1448.1485,44.8149
64,75,179,31.84,14.570662,-3.097109,2.1981,5.0925,1452.6804,45.268
64,76,180,31.11,14.85479,-3.015162,2.225,5.1994,1457.9882,45.7988
64,77,179,30.73,14.800295,-3.0684,2.1394,5.4778,1433.5347,43.3535
64,78,181,30.39,14.913437,-3.082069,2.1122,5.6049,1431.8983,43.1898
64,79,181,30.39,14.796221,-3.037925,2.126,5.5772,1431.0137,43.1014
64,80,178,30.9,14.624407,-3.062008,2.1356,5.5363,1427.7153,42.7715
64,81,177,31.07,14.579962,-3.096891,2.1224,5.3246,1424.0772,42.4077
64,82,178,31.46,14.453846,-3.12018,2.1263,5.6494,1428.7534,42.8753
64,83,174,33.91,13.563513,-3.305672,2.1051,5.6737,1420.095,42.0095
64,84,172,34.3,13.532184,-3.331389,2.1209,5.6387,1421.9519,42.1952
64,85,171,33.33,13.923753,-3.304955,2.1065,5.6483,1416.889,41.6889
64,86,169,33.73,13.991234,-3.394914,2.0974,5.6727,1417.27,41.727
64,87,167,32.93,14.477212,-3.444282,2.0641,5.8745,1410.4871,41.0487
64,88,167,31.74,14.938335,-3.422685,2.0291,5.8425,1401.5457,40.1546
64,89,164,32.32,14.941444,-3.432019,2.0787,5.6121,1410.9424,41.0942
64,90,164,31.71,14.882816,-3.415269,2.0232,5.6734,1391.3963,39.1396
64,91,165,32.12,14.942195,-3.355165,2.1075,5.3082,1416.1578,41.6158
64,92,164,32.93,14.630105,-3.366054,2.1337,5.2877,1419.7597,41.976
64,93,163,33.74,14.14209,-3.356298,2.1458,4.8121,1415.3348,41.5335
64,94,162,33.95,14.024223,-3.36506,2.1422,4.5821,1411.2708,41.1271
64,95,164,33.54,13.816441,-3.332635,2.0919,4.6077,1396.6471,39.6647
64,96,157,34.39,14.088544,-3.447069,2.1428,4.3309,1405.7332,40.5733
64,97,158,34.18,14.070623,-3.486845,2.0953,4.4033,1397.1818,39.7182
64,98,156,35.9,13.724289,-3.621351,2.1223,4.3722,1406.4251,40.6425
64,99,157,34.39,14.069707,-3.438073,2.1455,4.4458,1405.6427,40.5643
64,100,155,33.55,14.541415,-3.399028,2.1598,4.3728,1406.0537,40.6054
65,66,184,32.61,13.711087,-3.127526,2.1213,5.0174,1434.852,43.4852
65,67,183,32.24,13.959849,-3.110013,2.1357,4.9573,1437.9895,43.7989
65,68,179,31.84,14.458897,-3.166967,2.1331,4.7654,1437.7871,43.7787
65,69,181,32.04,14.233043,-3.123744,2.1485,4.7459,1441.2959,44.1296
65,70,184,30.98,14.488771,-3.057744,2.1267,4.6925,1437.5264,43.7526
65,71,182,32.42,13.873502,-3.161183,2.1052,4.7428,1429.7111,42.9711
65,72,185,30.81,14.389733,-3.031854,2.1135,5.0105,1432.1375,43.2138
65,73,180,31.11,14.718681,-3.043067,2.1844,4.7897,1446.9059,44.6906
65,74,179,31.84,14.570598,-3.081762,2.209,5.0837,1454.5491,45.4549
65,75,179,31.28,14.852971,-3.038958,2.2252,5.2259,1457.9745,45.7974
65,76,178,30.9,14.778239,-3.090973,2.1379,5.4824,1432.6135,43.2614
65,77,181,30.39,14.935915,-3.080716,2.1163,5.5997,1433.3051,43.3305
65,78,181,30.39,14.795861,-3.012826,2.1437,5.4629,1434.1563,43.4156
65,79,178,30.9,14.63061,-3.068393,2.1321,5.5379,1427.2712,42.7271
65,80,174,31.61,14.585784,-3.137873,2.1484,5.3605,1428.8112,42.8811
65,81,176,31.82,14.449555,-3.134154,2.1515,5.6333,1433.0767,43.3077
65,82,172,34.88,13.287972,-3.372606,2.1107,5.6305,1419.5464,41.9546
65,83,170,35.29,13.307127,-3.388127,2.1423,5.6344,1425.7336,42.5734
65,84,170,34.12,13.750764,-3.366338,2.1153,5.6634,1420.5145,42.0515
65,85,168,33.33,14.256392,-3.396144,2.0989,5.6452,1417.9899,41.799
65,86,167,31.74,15.017126,-3.416589,2.0435,5.8961,1406.4165,40.6417
65,87,167,31.74,14.971749,-3.411385,2.0404,5.8229,1404.6048,40.4605
65,88,165,31.52,15.005429,-3.397376,2.0325,5.7561,1396.3788,39.6379
65,89,164,31.71,14.883991,-3.429256,2.0151,5.7692,1389.8908,38.9891
65,90,165,32.73,14.680637,-3.341768,2.1372,5.4791,1421.8181,42.1818
65,91,163,33.74,14.076882,-3.406356,2.1045,5.252,1406.3421,40.6342
65,92,163,33.74,14.143173,-3.337525,2.158,4.6859,1417.4218,41.7422
65,93,163,33.74,13.891798,-3.316302,2.1333,4.6284,1405.8882,40.5888
65,94,162,33.95,13.845739,-3.397712,2.0946,4.63,1397.9605,39.796
65,95,157,34.39,14.168266,-3.450873,2.1525,4.3909,1409.6464,40.9646
65,96,159,35.22,13.638733,-3.542894,2.093,4.4378,1398.8509,39.8851
65,97,158,35.44,13.713991,-3.558021,2.1161,4.3464,1405.0653,40.5065
65,98,155,33.55,14.53865,-3.43452,2.1371,4.5291,1402.2542,40.2254
65,99,155,33.55,14.614529,-3.382871,2.181,4.3394,1411.5198,41.152
65,100,158,32.91,14.250742,-3.231299,2.1635,4.4797,1398.521,39.8521
66,67,179,31.84,14.458897,-3.167976,2.1324,4.7658,1437.664,43.7664
66,68,181,32.04,14.237203,-3.10381,2.163,4.7375,1443.9891,44.3989
66,69,184,30.98,14.483586,-3.06228,2.1228,4.6952,1436.6548,43.6655
66,70,182,32.42,13.810429,-3.147038,2.105,4.9152,1427.7296,42.773
66,71,185,30.27,14.597261,-3.00357,2.1098,5.148,1429.986,42.9986
66,72,180,31.67,14.453717,-3.07025,2.1816,4.8148,1446.2212,44.6221
66,73,179,31.84,14.581027,-3.087889,2.2062,5.1263,1454.396,45.4396
66,74,179,31.28,14.852971,-3.046389,2.2198,5.1846,1457.0605,45.7061
66,75,176,30.68,15.216059,-3.112071,2.1641,5.4772,1441.9946,44.1995
66,76,181,30.39,14.939314,-3.067062,2.1262,5.5562,1435.2125,43.5212
66,77,180,30.56,14.832888,-3.023478,2.1586,5.4402,1437.8741,43.7874
66,78,178,30.9,14.600175,-3.056227,2.1361,5.5284,1427.0937,42.7094
66,79,174,31.61,14.576155,-3.140365,2.1453,5.4689,1427.9851,42.7985
66,80,175,32.0,14.346748,-3.152141,2.1418,5.6009,1428.3131,42.8313
66,81,171,35.09,13.294858,-3.38746,2.1215,5.6959,1421.6835,42.1683
66,82,170,35.29,13.317198,-3.436852,2.1135,5.7524,1420.9781,42.0978
66,83,170,34.12,13.775887,-3.371283,2.1161,5.626,1421.4177,42.1418
66,84,168,33.33,14.246629,-3.401147,2.0944,5.6553,1416.8828,41.6883
66,85,166,31.93,14.970452,-3.423077,2.0512,5.8273,1406.6263,40.6626
66,86,165,32.73,14.702357,-3.500432,2.0433,5.833,1405.3793,40.5379
66,87,166,31.33,14.91087,-3.369342,2.0186,5.7504,1391.2602,39.126
66,88,166,31.33,14.862012,-3.355929,2.0201,5.7538,1390.2487,39.0249
66,89,165,33.33,14.370074,-3.436698,2.0907,5.7529,1412.3172,41.2317
66,90,163,33.74,14.157759,-3.400925,2.12,4.9855,1411.3769,41.1377
66,91,163,33.74,14.031059,-3.307396,2.1604,4.5414,1414.5095,41.4509
66,92,163,33.74,13.877705,-3.367691,2.0986,4.7023,1399.5632,39.9563
66,93,161,33.54,14.130286,-3.407453,2.0928,4.6771,1398.4379,39.8438
66,94,159,33.96,14.205671,-3.451964,2.1164,4.412,1404.65,40.465
66,95,159,35.22,13.651899,-3.546692,2.0928,4.4389,1399.197,39.9197
66,96,157,35.03,13.818025,-3.487444,2.1365,4.4362,1404.2721,40.4272
66,97,155,33.55,14.540552,-3.425054,2.1433,4.5136,1403.3281,40.3328
66,98,155,34.19,14.343052,-3.415808,2.1818,4.3905,1411.7694,41.1769
66,99,157,33.12,14.299409,-3.20954,2.2064,4.2287,1406.5676,40.6568
66,100,155,33.55,14.02319,-3.278717,2.1593,4.2668,1391.498,39.1498
67,68,184,30.98,14.48062,-3.055747,2.1269,4.649,1437.3155,43.7315
67,69,182,31.87,14.034791,-3.128993,2.098,4.9361,1426.0227,42.6023
67,70,185,30.27,14.597261,-2.998604,2.1132,5.1458,1430.6266,43.0627
67,71,180,31.67,14.453717,-3.063255,2.1866,4.8121,1447.0815,44.7082
67,72,180,31.67,14.581197,-3.060742,2.2077,5.1345,1454.657,45.4657
67,73,179,31.28,14.815686,-3.075173,2.1935,5.2345,1451.4322,45.1432
67,74,176,30.68,15.213682,-3.116294,2.1609,5.5749,1441.351,44.1351
67,75,181,30.39,14.939772,-3.076597,2.1197,5.6094,1434.0363,43.4036
67,76,180,30.56,14.694858,-3.026611,2.1363,5.4153,1429.8908,42.9891
67,77,178,30.9,14.579428,-3.045149,2.1409,5.5478,1427.3152,42.7315
67,78,174,31.61,14.556852,-3.115704,2.1594,5.5315,1429.8581,42.9858
67,79,175,32.0,14.343391,-3.144217,2.1467,5.6597,1429.0681,42.9068
67,80,172,34.3,13.52023,-3.330835,2.1194,5.7827,1421.3092,42.1309
67,81,168,35.71,13.29642,-3.446921,2.143,5.597,1425.5177,42.5518
67,82,170,34.71,13.554004,-3.401924,2.1177,5.6125,1422.0726,42.2073
67,83,167,32.34,14.79384,-3.398573,2.0802,5.7098,1414.8286,41.4829
67,84,167,32.34,14.652105,-3.440176,2.0353,5.8436,1402.4737,40.2474
67,85,164,32.32,14.9362,-3.475114,2.0522,5.8841,1405.8809,40.5881
67,86,166,31.33,14.91087,-3.383942,2.0099,5.8353,1389.5959,38.9596
67,87,164,31.71,15.187418,-3.405928,2.0703,5.5202,1408.2818,40.8282
67,88,163,33.13,14.609811,-3.414517,2.1197,5.538,1416.7475,41.6747
67,89,163,33.74,14.163758,-3.358087,2.148,4.9094,1416.3333,41.6333
67,90,162,33.95,13.905365,-3.364517,2.1244,4.5867,1404.7918,40.4792
67,91,163,33.74,13.836617,-3.385169,2.0816,4.8173,1395.4157,39.5416
67,92,161,33.54,14.131086,-3.394496,2.1009,4.6491,1399.8675,39.9868
67,93,159,34.59,13.933203,-3.485876,2.1138,4.5066,1403.795,40.3795
67,94,159,35.22,13.630416,-3.538655,2.0942,4.4361,1398.8218,39.8822
67,95,157,34.39,13.995733,-3.449979,2.1268,4.5024,1400.4217,40.0422
67,96,155,33.55,14.595651,-3.407267,2.1626,4.5028,1408.0254,40.8025
67,97,155,33.55,14.558179,-3.351884,2.1927,4.353,1411.7813,41.1781
67,98,157,32.48,14.601318,-3.228071,2.1763,4.236,1402.4916,40.2492
67,99,155,34.19,13.884378,-3.335475,2.1629,4.2334,1395.6536,39.5654
67,100,153,33.99,13.98247,-3.33956,2.1556,4.3199,1389.7929,38.9793
68,69,185,30.27,14.597261,-2.99155,2.1182,5.0854,1431.5366,43.1537
68,70,180,31.67,14.456087,-3.060935,2.1886,4.8079,1447.5019,44.7502
68,71,180,31.67,14.581197,-3.06768,2.2027,5.1373,1453.8036,45.3804
68,72,179,31.28,14.819847,-3.058125,2.2063,5.2266,1453.762,45.3762
68,73,177,30.51,15.218902,-3.085362,2.1655,5.5349,1442.3213,44.2321
68,74,182,30.22,14.925572,-3.07637,2.1011,5.7401,1430.2074,43.0207
68,75,180,30.56,14.694002,-3.040613,2.1263,5.4501,1428.0934,42.8093
68,76,178,30.9,14.563959,-3.069442,2.1217,5.5296,1423.4764,42.3476
68,77,174,31.61,14.556852,-3.126979,2.1516,5.6614,1428.5163,42.8516
68,78,173,32.95,14.076686,-3.213695,2.1523,5.5266,1429.5825,42.9582
68,79,172,34.3,13.542526,-3.339565,2.1173,5.8188,1421.6381,42.1638
68,80,168,35.71,13.27085,-3.441826,2.1421,5.6006,1424.5338,42.4534
68,81,169,34.32,13.808454,-3.39655,2.1243,5.5425,1423.8733,42.3873
68,82,167,32.34,14.786865,-3.39758,2.0798,5.7108,1414.5641,41.4564
68,83,167,32.34,14.652105,-3.424135,2.0449,5.7787,1404.2864,40.4286
68,84,164,31.71,15.216551,-3.460109,2.0418,5.8926,1403.7284,40.3728
68,85,167,31.14,14.894197,-3.365747,2.001,5.7981,1387.4373,38.7437
68,86,164,31.71,15.167065,-3.362817,2.094,5.4861,1412.0519,41.2052
68,87,163,33.74,14.340728,-3.430726,2.1287,5.5506,1418.2217,41.8222
68,88,163,33.74,14.152198,-3.398604,2.1206,5.0326,1411.3216,41.1322
68,89,164,33.54,13.892523,-3.368102,2.0813,4.7583,1396.9657,39.6966
68,90,163,33.74,13.868809,-3.384927,2.0866,4.7364,1397.2124,39.7212
68,91,160,33.75,14.179432,-3.437509,2.1014,4.5978,1401.3134,40.1313
68,92,157,35.67,13.691873,-3.56249,2.131,4.4644,1406.9333,40.6933
68,93,159,35.22,13.585253,-3.505913,2.1068,4.4429,1399.6651,39.9665
68,94,158,33.54,14.225666,-3.382518,2.1228,4.5211,1398.7959,39.8796
68,95,155,34.19,14.359485,-3.447403,2.1643,4.5253,1409.4176,40.9418
68,96,155,33.55,14.594602,-3.368997,2.187,4.3595,1411.9126,41.1913
68,97,156,33.33,14.041402,-3.287406,2.1356,4.2321,1388.2627,38.8263
68,98,154,34.42,13.850245,-3.334301,2.1798,4.2634,1397.2986,39.7299
68,99,154,33.77,13.992924,-3.294096,2.1656,4.2569,1391.6343,39.1634
68,100,155,32.26,14.484985,-3.203111,2.1534,4.1742,1387.9226,38.7923
69,70,180,31.67,14.581197,-3.069776,2.2012,5.1542,1453.5457,45.3546
69,71,179,31.28,14.819847,-3.058125,2.2063,5.2266,1453.762,45.3762
69,72,177,30.51,15.218902,-3.080534,2.1689,5.496,1442.9151,44.2915
69,73,182,30.22,14.981467,-3.07536,2.1097,5.7284,1433.41,43.341
69,74,180,30.56,14.69409,-3.040085,2.1267,5.4768,1428.1643,42.8164
69,75,178,30.9,14.542995,-3.067009,2.1203,5.5461,1422.6226,42.2623
69,76,174,31.61,14.570578,-3.125235,2.1548,5.6706,1429.4788,42.9479
69,77,174,32.76,14.076739,-3.204561,2.14,5.631,1427.4405,42.7441
